Unnamed: 0	sub_id	ses_id	block_no	trial_no	phase_type	phase_no	phase_length	trialInPhase_no	phase_type_order	color_left	color_right	color1	color2	position1	position2	prob1	prob2	mag1	mag2	ev1	ev2	outcome1	outcome2	prob_left	prob_right	mag_left	mag_right	ev_left	ev_right	reward_validity	resp_time	resp_key	timeout	choice_side	choice	ev_corr_resp	ev_correct	prob_corr_resp	prob_correct	mag_corr_resp	mag_correct	high_prob	high_prob_side	high_prob_color	low_prob_color	no_brain	reward	name	version	proj_id	logFileID
10	14	2	1	11	volatile	1	40	11	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	0	1	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	invalid	0.4332306220021565	51200	0	0	1	53248	0	51200	1	53248	0	0.7	51200	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
11	14	2	1	12	volatile	1	40	12	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	1	0	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	valid	0.5665330319970963	53248	0	1	1	53248	1	53248	1	51200	0	0.7	53248	purple	turquoise	0	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
12	14	2	1	13	volatile	1	40	13	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	1	0	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	valid	0.5332002150025801	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
13	14	2	1	14	volatile	1	40	14	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	1	0	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	valid	0.2666147929994622	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
14	14	2	1	15	volatile	1	40	15	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	0	1	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	invalid	0.39992230999996536	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
15	14	2	1	16	volatile	1	40	16	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	0	1	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	invalid	0.3999076410000271	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	purple	turquoise	1	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
16	14	2	1	17	volatile	1	40	17	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	1	0	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.3665936320030596	53248	0	1	2	51200	0	51200	0	53248	1	0.7	51200	purple	turquoise	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
17	14	2	1	18	volatile	1	40	18	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	1	0	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.3999175889985054	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
18	14	2	1	19	volatile	1	40	19	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	1	0	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	valid	0.3999170230017626	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
19	14	2	1	20	volatile	1	40	20	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	1	0	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	valid	0.7498081470002944	51200	0	0	1	53248	0	51200	1	53248	0	0.7	51200	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
20	14	2	1	21	volatile	1	40	21	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	1	0	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	valid	0.3166121869980998	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
21	14	2	1	22	volatile	1	40	22	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	1	0	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.5165397749988188	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	purple	turquoise	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
22	14	2	1	23	volatile	1	40	23	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	1	0	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	valid	0.4498910459988111	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	purple	turquoise	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
23	14	2	1	24	volatile	1	40	24	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	1	0	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	valid	0.4665532510007324	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	purple	turquoise	1	10	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
24	14	2	1	25	volatile	1	40	25	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	0	1	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	invalid	0.4665533700026572	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	purple	turquoise	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
25	14	2	1	26	volatile	1	40	26	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	1	0	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	valid	0.38325876999806496	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	1	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
26	14	2	1	27	volatile	1	40	27	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	0	1	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	invalid	0.68316644999868	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
27	14	2	1	28	volatile	1	40	28	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	0	1	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	invalid	0.7498007479989609	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
28	14	2	1	29	volatile	1	40	29	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	1	0	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	valid	0.4165803400028381	53248	0	1	2	53248	1	51200	0	53248	1	0.7	51200	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
29	14	2	1	30	volatile	1	40	30	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	0	1	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	invalid	0.34992144699936034	51200	0	0	1	53248	0	51200	1	53248	0	0.7	51200	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
30	14	2	1	31	volatile	1	40	31	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	1	0	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.4498948120017303	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
31	14	2	1	32	volatile	1	40	32	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	0	1	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	invalid	0.3832509800013213	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	purple	turquoise	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
32	14	2	1	33	volatile	1	40	33	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	1	0	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	valid	0.4165694010007428	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	purple	turquoise	1	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
33	14	2	1	34	volatile	1	40	34	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	1	0	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	valid	0.4165691890011658	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
34	14	2	1	35	volatile	1	40	35	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	1	0	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.4165677800010599	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	purple	turquoise	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
35	14	2	1	36	volatile	1	40	36	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	1	0	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.3999155730016355	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
36	14	2	1	37	volatile	1	40	37	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	1	0	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	valid	0.4665506739984266	51200	0	0	1	53248	0	51200	1	53248	0	0.7	51200	purple	turquoise	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
37	14	2	1	38	volatile	1	40	38	vs	purple	turquoise	purple	turquoise	left	right	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	0	1	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	invalid	0.3999000850017183	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	purple	turquoise	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
38	14	2	1	39	volatile	1	40	39	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	0	1	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	invalid	0.3832543319986144	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
39	14	2	1	40	volatile	1	40	40	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	0	1	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	invalid	1.1663373230003344	51200	0	0	2	51200	1	53248	0	51200	1	0.7	53248	purple	turquoise	0	10	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
40	14	2	1	41	volatile	2	20	1	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	0	1	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.6664938170033565	51200	0	0	1	51200	1	53248	0	51200	1	0.7	53248	turquoise	purple	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
41	14	2	1	42	volatile	2	20	2	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	0	1	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	valid	0.3499321210001653	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
42	14	2	1	43	volatile	2	20	3	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	1	0	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	invalid	0.3499179810023634	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	turquoise	purple	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
43	14	2	1	44	volatile	2	20	4	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	1	0	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	invalid	0.3665964479987451	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
44	14	2	1	45	volatile	2	20	5	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	0	1	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	valid	0.6665051100026176	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	1	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
45	14	2	1	46	volatile	2	20	6	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	0	1	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	valid	1.0996972520006238	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	turquoise	purple	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
46	14	2	1	47	volatile	2	20	7	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	0	1	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	valid	0.3999155839992454	53248	0	1	2	51200	0	53248	1	51200	0	0.7	53248	turquoise	purple	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
47	14	2	1	48	volatile	2	20	8	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	0	1	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	valid	0.5331979280017549	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	turquoise	purple	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
48	14	2	1	49	volatile	2	20	9	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	0	1	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	valid	0.3665945760003524	53248	0	1	2	53248	1	53248	1	51200	0	0.7	53248	turquoise	purple	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
49	14	2	1	50	volatile	2	20	10	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	0	1	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	valid	0.4832101909996709	51200	0	0	2	53248	0	51200	1	53248	0	0.7	51200	turquoise	purple	0	2	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
50	14	2	2	51	volatile	2	20	11	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	0	1	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	valid	0.5665233860017906	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	turquoise	purple	1	4	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
51	14	2	2	52	volatile	2	20	12	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	1	0	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	invalid	0.4498902360028296	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	turquoise	purple	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
52	14	2	2	53	volatile	2	20	13	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	0	1	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	valid	0.7164788219997718	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	turquoise	purple	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
53	14	2	2	54	volatile	2	20	14	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	0	1	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	valid	0.433233678999386	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	turquoise	purple	1	10	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
54	14	2	2	55	volatile	2	20	15	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	1	0	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	invalid	0.5665341359999729	53248	0	1	1	51200	0	51200	0	53248	1	0.7	51200	turquoise	purple	0	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
55	14	2	2	56	volatile	2	20	16	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	1	0	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	invalid	0.399918531998992	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
56	14	2	2	57	volatile	2	20	17	vs	turquoise	purple	purple	turquoise	right	left	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	0	1	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.4998789810015296	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	turquoise	purple	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
57	14	2	2	58	volatile	2	20	18	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	0	1	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	valid	0.633185593997041	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
58	14	2	2	59	volatile	2	20	19	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	0	1	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	valid	0.366594969000289	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	1	6	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
59	14	2	2	60	volatile	2	20	20	vs	purple	turquoise	purple	turquoise	left	right	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	1	0	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	invalid	0.31660796600044705	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	turquoise	purple	1	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
60	14	2	2	61	volatile	3	20	1	vs	turquoise	purple	purple	turquoise	right	left	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	1	0	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	valid	0.4332314849998511	51200	0	0	2	53248	0	53248	0	51200	1	0.7	53248	purple	turquoise	0	0	ml	2.7.3	lorasick	sub-14_ses-02_task-ml_proj-lorasick_2021-03-30-14-07-54.893794
