Unnamed: 0	sub_id	ses_id	block_no	trial_no	phase_type	phase_no	phase_length	trialInPhase_no	phase_type_order	color_left	color_right	color1	color2	position1	position2	prob1	prob2	mag1	mag2	ev1	ev2	outcome1	outcome2	prob_left	prob_right	mag_left	mag_right	ev_left	ev_right	reward_validity	resp_time	resp_key	timeout	choice_side	choice	ev_corr_resp	ev_correct	prob_corr_resp	prob_correct	mag_corr_resp	mag_correct	high_prob	high_prob_side	high_prob_color	low_prob_color	no_brain	reward	name	version	proj_id	logFileID
12	14	1	1	13	volatile	1	40	13	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	1	0	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	valid	0.4332299380002951	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
13	14	1	1	14	volatile	1	40	14	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	1	0	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	valid	0.4998741349991178	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	blue	red	1	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
14	14	1	1	15	volatile	1	40	15	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	0	1	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	invalid	0.549873870000738	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
15	14	1	1	16	volatile	1	40	16	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	1	0	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	valid	0.5665315869991899	53248	0	1	2	53248	1	51200	0	53248	1	0.7	51200	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
16	14	1	1	17	volatile	1	40	17	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	1	0	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	valid	0.39990602699981537	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	blue	red	1	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
17	14	1	1	18	volatile	1	40	18	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	0	1	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	invalid	0.3999087720003445	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
18	14	1	1	19	volatile	1	40	19	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	1	0	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	valid	1.1496860000006563	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
19	14	1	1	20	volatile	1	40	20	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	0	1	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	invalid	1.0497152640018612	51200	0	0	2	53248	0	53248	0	51200	1	0.7	53248	blue	red	0	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
20	14	1	1	21	volatile	1	40	21	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	0	1	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	invalid	0.6831576589975157	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	blue	red	1	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
21	14	1	1	22	volatile	1	40	22	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	1	0	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	valid	0.5165449819978676	53248	0	1	2	51200	0	51200	0	53248	1	0.7	51200	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
22	14	1	1	23	volatile	1	40	23	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	1	0	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	valid	1.0497114499994495	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
23	14	1	1	24	volatile	1	40	24	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	0	1	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	invalid	0.4832164979998197	53248	0	1	2	53248	1	51200	0	53248	1	0.7	51200	blue	red	0	10	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
24	14	1	1	25	volatile	1	40	25	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	1	0	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	valid	0.4498867849979433	51200	0	0	1	53248	0	51200	1	53248	0	0.7	51200	blue	red	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
25	14	1	1	26	volatile	1	40	26	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	0	1	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	invalid	0.36659279200102896	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
26	14	1	1	27	volatile	1	40	27	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	1	0	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	valid	1.332955480000237	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	blue	red	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
27	14	1	1	28	volatile	1	40	28	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	1	0	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	valid	0.8830918980020215	51200	0	0	2	53248	0	53248	0	53248	0	0.7	53248	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
28	14	1	1	29	volatile	1	40	29	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	1	0	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	valid	0.7664707750009256	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	blue	red	1	10	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
29	14	1	1	30	volatile	1	40	30	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	1	0	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	valid	0.3832435910007917	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	blue	red	0	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
30	14	1	1	31	volatile	1	40	31	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	0	1	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	invalid	0.4499016780027887	53248	0	1	1	53248	1	53248	1	53248	1	0.7	53248	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
31	14	1	1	32	volatile	1	40	32	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	1	0	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	valid	0.6998259179999877	53248	0	1	1	53248	1	53248	1	51200	0	0.7	53248	blue	red	0	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
32	14	1	1	33	volatile	1	40	33	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	1	0	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	valid	0.3999058199988213	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	blue	red	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
33	14	1	1	34	volatile	1	40	34	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	0	1	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	invalid	0.3999161979991186	53248	0	1	1	53248	1	53248	1	51200	0	0.7	53248	blue	red	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
34	14	1	1	35	volatile	1	40	35	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	1	0	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.3499382539994258	53248	0	1	1	51200	0	53248	1	51200	0	0.7	53248	blue	red	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
35	14	1	1	36	volatile	1	40	36	vs	red	blue	blue	red	right	left	0.7	0.30000000000000004	2	4	1.4	1.2000000000000002	1	0	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	valid	0.36659266000060603	53248	0	1	1	53248	1	53248	1	51200	0	0.7	53248	blue	red	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
36	14	1	1	37	volatile	1	40	37	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	0	1	0.7	0.30000000000000004	4	2	2.8	0.6000000000000001	invalid	0.3499208630018984	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	blue	red	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
37	14	1	1	38	volatile	1	40	38	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	1	0	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	valid	0.3999015670015069	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	blue	red	0	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
38	14	1	1	39	volatile	1	40	39	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	1	0	0.7	0.30000000000000004	10	2	7.0	0.6000000000000001	valid	0.34991452299800585	51200	0	0	1	51200	1	51200	1	51200	1	0.7	51200	blue	red	1	10	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
39	14	1	1	40	volatile	1	40	40	vs	blue	red	blue	red	left	right	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	1	0	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.4165620769999805	51200	0	0	1	51200	1	51200	1	53248	0	0.7	51200	blue	red	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
40	14	1	1	41	volatile	2	40	1	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	0	1	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	valid	0.3832437620003475	51200	0	0	1	53248	0	53248	0	53248	0	0.7	53248	red	blue	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
41	14	1	1	42	volatile	2	40	2	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	0	1	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	valid	0.5165418510005111	53248	0	1	1	51200	0	51200	0	51200	0	0.7	51200	red	blue	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
42	14	1	1	43	volatile	2	40	3	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	1	0	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	invalid	0.6165109560024575	51200	0	0	1	53248	0	53248	0	53248	0	0.7	53248	red	blue	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
43	14	1	1	44	volatile	2	40	4	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	0	1	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	valid	0.4332393019976735	53248	0	1	1	53248	1	51200	0	53248	1	0.7	51200	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
44	14	1	1	45	volatile	2	40	5	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	0	1	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	valid	0.43323890499959816	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	1	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
45	14	1	1	46	volatile	2	40	6	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	0	1	0.7	0.30000000000000004	6	4	4.199999999999998	1.2000000000000002	valid	0.8664328330014541	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	red	blue	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
46	14	1	1	47	volatile	2	40	7	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	0	1	0.30000000000000004	0.7	2	4	0.6000000000000001	2.8	valid	0.4165808270008711	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	1	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
47	14	1	1	48	volatile	2	40	8	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	0	1	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	valid	0.41657844899964397	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
48	14	1	1	49	volatile	2	40	9	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	0	1	0.30000000000000004	0.7	4	2	1.2000000000000002	1.4	valid	0.4998792250007682	53248	0	1	2	53248	1	53248	1	51200	0	0.7	53248	red	blue	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
49	14	1	1	50	volatile	2	40	10	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	0	1	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	valid	0.4332389779992809	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	0	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
50	14	1	2	51	volatile	2	40	11	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	2	6	0.6000000000000001	4.199999999999998	0	1	0.7	0.30000000000000004	6	2	4.199999999999998	0.6000000000000001	valid	0.4498931849993824	51200	0	0	2	51200	1	51200	1	51200	1	0.7	51200	red	blue	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
51	14	1	2	52	volatile	2	40	12	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	1	0	0.7	0.30000000000000004	2	6	1.4	1.8000000000000005	invalid	0.3332598089982639	51200	0	0	2	53248	0	51200	1	53248	0	0.7	51200	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
52	14	1	2	53	volatile	2	40	13	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	0	1	0.7	0.30000000000000004	6	6	4.199999999999998	1.8000000000000005	valid	0.33325723500092863	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	red	blue	1	6	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
53	14	1	2	54	volatile	2	40	14	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	0	1	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	valid	0.4832184369988681	53248	0	1	2	51200	0	53248	1	51200	0	0.7	53248	red	blue	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
54	14	1	2	55	volatile	2	40	15	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	0	1	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.41657780399691546	53248	0	1	2	51200	0	53248	1	51200	0	0.7	53248	red	blue	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
55	14	1	2	56	volatile	2	40	16	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	1	0	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	invalid	0.3832544869983394	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
56	14	1	2	57	volatile	2	40	17	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	1	0	0.30000000000000004	0.7	6	6	1.8000000000000005	4.199999999999998	invalid	0.3166074679975281	53248	0	1	2	53248	1	53248	1	53248	1	0.7	53248	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
57	14	1	2	58	volatile	2	40	18	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	1	0	0.30000000000000004	0.7	4	6	1.2000000000000002	4.199999999999998	invalid	0.2832731969974702	51200	0	0	1	53248	0	53248	0	53248	0	0.7	53248	red	blue	1	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
58	14	1	2	59	volatile	2	40	19	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	0	1	0.30000000000000004	0.7	2	10	0.6000000000000001	7.0	valid	0.3332587990007596	51200	0	0	1	53248	0	53248	0	53248	0	0.7	53248	red	blue	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
59	14	1	2	60	volatile	2	40	20	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	0	1	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	valid	0.6831626530001813	53248	0	1	1	51200	0	51200	0	53248	1	0.7	51200	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
60	14	1	2	61	volatile	2	40	21	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	6	4	1.8000000000000005	2.8	0	1	0.7	0.30000000000000004	4	6	2.8	1.8000000000000005	valid	0.4165590920019895	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	red	blue	0	4	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
61	14	1	2	62	volatile	2	40	22	vs	blue	red	blue	red	left	right	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	0	1	0.30000000000000004	0.7	6	2	1.8000000000000005	1.4	valid	0.4665703040009248	53248	0	1	2	51200	0	53248	1	51200	0	0.7	53248	red	blue	0	2	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
62	14	1	2	63	volatile	2	40	23	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	2	2	0.6000000000000001	1.4	1	0	0.7	0.30000000000000004	2	2	1.4	0.6000000000000001	invalid	0.3499191279988736	51200	0	0	2	51200	1	51200	1	53248	0	0.7	51200	red	blue	1	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
63	14	1	2	64	volatile	2	40	24	vs	red	blue	blue	red	right	left	0.30000000000000004	0.7	10	2	3.0000000000000004	1.4	1	0	0.7	0.30000000000000004	2	10	1.4	3.0000000000000004	invalid	0.483216597000137	51200	0	0	2	53248	0	51200	1	53248	0	0.7	51200	red	blue	0	0	ml	2.7.3	lorasick	sub-14_ses-01_task-ml_proj-lorasick_2021-03-23-14-40-09.260550
